PARM, 6878539, AHRS_TRIM_Y, -0.004192797
PARM, 6880030, AHRS_TRIM_Z, 0
PARM, 6881447, AHRS_ORIENTATION, 0
PARM, 6882012, AHRS_COMP_BETA, 0.1
PARM, 6884446, AHRS_GPS_MINSATS, 6
PARM, 6885930, CAM_TRIGG_TYPE, 0
PARM, 6887296, CAM_DURATION, 10
PARM, 6888882, CAM_SERVO_ON, 1300
PARM, 6890267, CAM_SERVO_OFF, 1100
PARM, 6891657, CAM_TRIGG_DIST, 0
PARM, 6892119, MNT_DEFLT_MODE, 3
PARM, 6894534, MNT_RETRACT_X, 0
PARM, 6895044, MNT_RETRACT_Y, 0
PARM, 6897427, MNT_RETRACT_Z, 0
PARM, 6898945, MNT_NEUTRAL_X, 0
PARM, 6900336, MNT_NEUTRAL_Y, 0
PARM, 6901817, MNT_NEUTRAL_Z, 0
PARM, 6903205, MNT_STAB_ROLL, 0
PARM, 6904601, MNT_STAB_TILT, 0
PARM, 6905096, MNT_STAB_PAN, 0
PARM, 6907510, MNT_RC_IN_ROLL, 0
PARM, 6908104, MNT_ANGMIN_ROL, -4500
PARM, 6910538, MNT_ANGMAX_ROL, 4500
PARM, 6911068, MNT_RC_IN_TILT, 0
PARM, 6913755, MNT_ANGMIN_TIL, -4500
PARM, 6914213, MNT_ANGMAX_TIL, 4500
PARM, 6916771, MNT_RC_IN_PAN, 0
PARM, 6917248, MNT_ANGMIN_PAN, -4500
PARM, 6919826, MNT_ANGMAX_PAN, 4500
PARM, 6921328, MNT_JSTICK_SPD, 0
PARM, 6922945, MNT_LEAD_RLL, 0
PARM, 6924459, MNT_LEAD_PTCH, 0
PARM, 6925042, MNT_TYPE, 0
PARM, 6927868, MNT_OFF_JNT_X, 0
PARM, 6929415, MNT_OFF_JNT_Y, 0
PARM, 6930047, MNT_OFF_JNT_Z, 0
PARM, 6932914, MNT_OFF_ACC_X, 0
PARM, 6934561, MNT_OFF_ACC_Y, 0
PARM, 6935121, MNT_OFF_ACC_Z, 0
PARM, 6937011, MNT_OFF_GYRO_X, 0
PARM, 6939725, MNT_OFF_GYRO_Y, 0
PARM, 6941531, MNT_OFF_GYRO_Z, 0
PARM, 6943092, MNT_K_RATE, 5
PARM, 6944683, BATT_MONITOR, 0
PARM, 6945050, BATT_VOLT_PIN, 13
PARM, 6947588, BATT_CURR_PIN, 12
PARM, 6948971, BATT_VOLT_MULT, 10.1
PARM, 6950533, BATT_AMP_PERVOLT, 17
PARM, 6951935, BATT_AMP_OFFSET, 0
PARM, 6953433, BATT_CAPACITY, 4000
PARM, 6954853, BATT2_MONITOR, 0
PARM, 6955368, BATT2_VOLT_PIN, 13
PARM, 6957808, BATT2_CURR_PIN, 12
PARM, 6958340, BATT2_VOLT_MULT, 10.1
PARM, 6960796, BATT2_AMP_PERVOL, 17
PARM, 6962424, BATT2_AMP_OFFSET, 0
PARM, 6963901, BATT2_CAPACITY, 3300
PARM, 6965452, GPS_TYPE, 1
PARM, 6966964, GPS_NAVFILTER, 8
PARM, 6968506, GPS_SBAS_MODE, 2
PARM, 6969890, GPS_MIN_ELEV, -100
PARM, 6971371, MIS_TOTAL, 9
PARM, 6972735, MIS_RESTART, 0
STRT, 6973029, 1, 9
MSG, 6973331, New mission
CMD, 6974771, 9, 0, 16, 0, 0, 0, 0, 0, 0, 0
CMD, 6974276, 9, 1, 22, 0, 0, 0, 0, 0, 0, 10
CMD, 6975776, 9, 2, 16, 0, 0, 0, 0, -22.00607, -47.89826, 20
CMD, 6975367, 9, 3, 16, 0, 0, 0, 0, -22.00632, -47.89823, 20
CMD, 6976867, 9, 4, 16, 0, 0, 0, 0, -22.00651, -47.89826, 20
CMD, 6977451, 9, 5, 16, 0, 0, 0, 0, -22.00652, -47.89859, 20
CMD, 6977236, 9, 6, 16, 0, 0, 0, 0, -22.00629, -47.89869, 20
CMD, 6978735, 9, 7, 16, 0, 0, 0, 0, -22.00607, -47.89844, 20
CMD, 6978324, 9, 8, 16, 0, 0, 0, 0, -22.00602, -47.89834, 20
MODE, 6979622, Manual, 0
IMU, 6986260, 0.0002087732, -0.0004270654, 9.358861E-06, -0.03780586, 0.7551439, -9.931173, 0, 0, 0, 1, 1
IMU, 7005976, -0.0002367885, 5.055126E-05, -0.0004682578, -0.02999428, 0.7655293, -9.93788, 0, 0, 0, 1, 1
IMU, 7025259, -0.0002367885, -0.002077888, 6.385241E-05, -0.03538232, 0.7418646, -9.930751, 0, 0, 0, 1, 1
IMU, 7045254, -0.001034953, -0.001279723, 0.0003299071, -0.04136904, 0.7442311, -9.918869, 0, 0, 0, 1, 1
IMU, 7065278, -0.0005028434, 0.001114771, 6.385241E-05, -0.0293956, 0.7602048, -9.931939, 0, 0, 0, 1, 1
BARO, 7066967, 4.074531, 91998.01, 31.93, -0.6580884
MAG, 7067940, 115, -43, -57, -92, 20, 31, 0, 0, 0, 1
ATT, 7068299, 0.00, 3.61, 0.00, 0.23, 0.00, 357.10, 1.00, 0.64
NTUN, 7068818, 35710, 0, 0, 0, 106
IMU, 7085683, 0.000827431, -0.0007476136, 0.0003299071, -0.0293956, 0.766121, -9.950949, 0, 0, 0, 1, 1
IMU, 7105354, 0.0002953212, -0.001545778, -0.0007343125, -0.03598098, 0.7501473, -9.911741, 0, 0, 0, 1, 1
IMU, 7125327, 2.926635E-05, 5.055126E-05, -0.0007343125, -0.03238896, 0.7318071, -9.931939, 0, 0, 0, 1, 1
IMU, 7144036, 0.0005613761, 0.0003166059, -0.0007343125, -0.03478365, 0.7667126, -9.946791, 0, 0, 0, 1, 1
IMU, 7164124, -0.001567063, 5.055126E-05, -0.0004682578, -0.04136904, 0.7909689, -9.934909, 0, 0, 0, 1, 1
BARO, 7166489, 4.64688, 91992.11, 31.99, -3.298498
MAG, 7167438, 114, -44, -57, -92, 20, 31, 0, 0, 0, 1
ATT, 7167861, 0.00, 3.61, 0.00, 0.23, 0.00, 357.09, 1.00, 0.51
NTUN, 7167198, 35709, 0, 0, 0, 106
IMU, 7186909, -0.0002367885, -0.001545778, 6.385241E-05, -0.0443624, 0.7696707, -9.921246, 0, 0, 0, 1, 1
IMU, 7204887, 0.002157705, -0.001279723, -0.0002022022, -0.04975043, 0.7164251, -9.914117, 0, 0, 0, 1, 1
IMU, 7225177, 0.0005613761, 0.0005826605, -0.0004682578, -0.04256639, 0.7140586, -9.920058, 0, 0, 0, 1, 1
IMU, 7245198, -0.001833118, 5.055126E-05, 0.0003299071, -0.0401717, 0.7732204, -9.935503, 0, 0, 0, 1, 1
IMU, 7264027, -0.001301008, -0.001279723, 0.0003299071, -0.03119162, 0.7980683, -9.900454, 0, 0, 0, 1, 1
BARO, 7266560, 4.68305, 91991.74, 31.99, -4.986729
MAG, 7267564, 114, -43, -57, -92, 20, 31, 0, 0, 0, 1
ATT, 7267989, 0.00, 3.54, 0.00, 0.22, 0.00, 357.10, 0.81, 0.41
NTUN, 7268324, 35710, 0, 0, 0, 106
IMU, 7285387, 0.00242376, -0.001545778, 6.385241E-05, -0.03238896, 0.7365401, -9.901049, 0, 0, 0, 1, 1
IMU, 7304127, 0.00242376, 5.055126E-05, -0.0007343125, -0.03298762, 0.693352, -9.944414, 0, 0, 0, 1, 1
IMU, 7324099, -0.001567063, 0.0003166059, 6.385241E-05, -0.02759959, 0.7454143, -9.945601, 0, 0, 0, 1, 1
IMU, 7345188, -0.003163392, -0.000481559, 0.001394127, -0.03897436, 0.8116755, -9.920058, 0, 0, 0, 1, 1
IMU, 7365151, 0.0002953212, -0.0007476136, 0.0003299071, -0.0443624, 0.7945186, -9.92184, 0, 0, 0, 1, 1
BARO, 7366542, 4.608583, 91992.5, 32.00, -4.955626
MAG, 7367481, 114, -43, -57, -92, 20, 31, 0, 0, 0, 1
ATT, 7367826, 0.00, 3.46, 0.00, 0.22, 0.00, 357.10, 0.81, 0.32
NTUN, 7368216, 35710, 0, 0, 0, 106
IMU, 7386970, 0.00348798, -0.001013668, -0.0002022022, -0.03298762, 0.713467, -9.946197, 0, 0, 0, 1, 1
IMU, 7404793, 0.0005613761, -0.001013668, -0.0007343125, -0.03119162, 0.6927604, -9.933721, 0, 0, 0, 1, 1
IMU, 7425138, -0.001833118, 5.055126E-05, -0.0007343125, -0.04136904, 0.7495556, -9.921246, 0, 0, 0, 1, 1
IMU, 7444107, -0.0002367885, 0.001114771, -0.0004682578, -0.04256639, 0.8104923, -9.939661, 0, 0, 0, 1, 1
IMU, 7465326, 0.001625596, -0.0007476136, 6.385241E-05, -0.03298762, 0.7962934, -9.941443, 0, 0, 0, 1, 1
BARO, 7467716, 4.672411, 91991.85, 32.00, -2.396464
MAG, 7468665, 114, -43, -57, -92, 20, 31, 0, 0, 0, 1
ATT, 7468010, 0.00, 3.37, 0.00, 0.21, 0.00, 357.10, 0.66, 0.26
NTUN, 7469482, 35710, 0, 0, 0, 106
IMU, 7485520, 0.001093486, -0.001545778, 0.0003299071, -0.02460623, 0.7229329, -9.927186, 0, 0, 0, 1, 1
IMU, 7505228, 0.000827431, -0.0002155043, 6.385241E-05, -0.02580358, 0.7128754, -9.930751, 0, 0, 0, 1, 1
IMU, 7525144, -0.0007688985, 0.0003166059, -0.0007343125, -0.03298762, 0.7542886, -9.940256, 0, 0, 0, 1, 1
IMU, 7545221, -0.001567063, -0.0007476136, -0.0002022022, -0.0443624, 0.7992516, -9.934909, 0, 0, 0, 1, 1
IMU, 7565225, 0.000827431, -0.001811833, 0.0003299071, -0.04555973, 0.7732204, -9.934316, 0, 0, 0, 1, 1
BARO, 7567106, 4.690496, 91991.66, 32.01, -0.194911
MAG, 7568058, 114, -43, -57, -92, 20, 31, 0, 0, 0, 1
ATT, 7569562, 0.00, 3.29, 0.00, 0.20, 0.00, 357.11, 0.66, 0.21
NTUN, 7569902, 35711, 0, 0, 0, 106
IMU, 7587311, 0.00189165, -0.001013668, 0.0003299071, -0.04496107, 0.7288491, -9.932533, 0, 0, 0, 1, 1
IMU, 7604795, -0.0002367885, 0.0003166059, -0.0007343125, -0.04196772, 0.7406814, -9.93788, 0, 0, 0, 1, 1
IMU, 7625395, -0.001034953, -0.0007476136, -0.0007343125, -0.0401717, 0.7667126, -9.93788, 0, 0, 0, 1, 1
IMU, 7644121, -0.001034953, -0.0007476136, -0.0007343125, -0.03897436, 0.7726288, -9.941443, 0, 0, 0, 1, 1
IMU, 7665300, 2.926635E-05, -0.0007476136, 0.0003299071, -0.03598098, 0.7732204, -9.923028, 0, 0, 0, 1, 1
BARO, 7668213, 4.670284, 91991.87, 32.02, 0.223708
MAG, 7668177, 114, -43, -57, -92, 20, 31, 0, 0, 0, 1
ATT, 7669706, 0.00, 3.20, 0.00, 0.19, 0.00, 357.11, 0.54, 0.17
NTUN, 7669053, 35711, 0, 0, 0, 106
IMU, 7685467, 0.0005613761, -0.0007476136, 0.0003299071, -0.03059295, 0.7755868, -9.914711, 0, 0, 0, 1, 1
IMU, 7705364, 0.001093486, -0.0007476136, 0.0003299071, -0.03418498, 0.7554719, -9.933126, 0, 0, 0, 1, 1
IMU, 7725209, 0.0002953212, -0.0007476136, 0.0003299071, -0.03598098, 0.7430478, -9.92184, 0, 0, 0, 1, 1
IMU, 7745150, -0.0002367885, -0.000481559, -0.0004682578, -0.04136904, 0.7613881, -9.912929, 0, 0, 0, 1, 1
IMU, 7764104, 2.926635E-05, -0.0007476136, 6.385241E-05, -0.03657967, 0.7708539, -9.915306, 0, 0, 0, 1, 1
BARO, 7767879, 4.699007, 91991.57, 32.02, 0.127698
MAG, 7768925, 114, -43, -57, -92, 20, 31, 0, 0, 0, 1
ATT, 7769274, 0.00, 3.12, 0.00, 0.19, 0.00, 357.11, 0.54, 0.13
NTUN, 7769616, 35711, 0, 0, 0, 106
IMU, 7785462, 0.0005613761, -0.0007476136, 0.0003299071, -0.03717834, 0.7613881, -9.940256, 0, 0, 0, 1, 1
IMU, 7806701, -0.0002367885, -0.001545778, 0.0003299071, -0.04496107, 0.7377233, -9.944414, 0, 0, 0, 1, 1
IMU, 7824892, -0.001034953, -0.001013668, -0.0007343125, -0.03957303, 0.7560635, -9.92481, 0, 0, 0, 1, 1
IMU, 7844044, 0.0002953212, 0.0003166059, -0.001266423, -0.0443624, 0.789194, -9.947384, 0, 0, 0, 1, 1
IMU, 7864096, 0.00189165, 0.00164688, -0.0004682578, -0.03478365, 0.7809114, -9.971147, 0, 0, 0, 1, 1
BARO, 7867072, 4.712836, 91991.43, 32.03, 0.1187166
MAG, 7868039, 114, -43, -57, -92, 20, 31, 0, 0, 0, 1
ATT, 7869384, 0.00, 3.04, 0.00, 0.18, 0.00, 357.11, 0.45, 0.11
NTUN, 7869726, 35711, 0, 0, 0, 106
IMU, 7885475, -0.001567063, -0.004738437, 0.001128072, -0.03657967, 0.7389066, -9.898671, 0, 0, 0, 1, 1
IMU, 7904025, -0.0007688985, -0.0002155043, -0.001000367, -0.06890795, 0.7389066, -9.851742, 0, 0, 0, 1, 1
IMU, 7924031, 0.005084309, 0.01282119, -0.0007343125, -0.03777701, 0.7880108, -10.04184, 0, 0, 0, 1, 1
IMU, 7944030, -0.0002367885, -0.002077888, 0.001128072, -0.01263279, 0.8152252, -10.0359, 0, 0, 0, 1, 1
IMU, 7964942, 0.001093486, -0.007931095, 0.0005959617, -0.08327606, 0.7400898, -9.796494, 0, 0, 0, 1, 1
BARO, 7966547, 4.66922, 91991.88, 32.03, 0.08277789
MAG, 7967502, 114, -43, -57, -92, 20, 31, 0, 0, 0, 1
ATT, 7967847, 0.00, 2.96, 0.00, 0.18, 0.00, 357.12, 0.45, 0.09
NTUN, 7968261, 35712, 0, 0, 0, 106
CURR, 7969865, 0, 0, 0, 4876, 0, 0
IMU, 7985396, 0.01093752, 0.0192065, 0.001926236, -0.02819826, 0.6442478, -9.95986, 0, 0, 0, 1, 1
IMU, 8006653, -0.003429447, -0.002609998, 0.004586785, 0.01131408, 0.7365401, -9.964612, 0, 0, 0, 1, 1
IMU, 8024958, -0.01167715, -0.01059164, -0.002862751, -0.110815, 0.9199415, -9.724613, 0, 0, 0, 1, 1
IMU, 8045432, 0.009075132, 0.0245276, -0.00445908, -0.05693451, 0.8412564, -10.04006, 0, 0, 0, 1, 1
IMU, 8065238, 0.01492834, -0.008197149, 0.00485284, 0.02927424, 0.5856776, -10.08402, 0, 0, 0, 1, 1
BARO, 8066783, 4.709645, 91991.46, 32.04, 0.05148084
